project_id,project_name,state,sector,agency,project_status,start_date,original_completion_date,revised_completion_date,actual_completion_date,report_date,original_cost,revised_cost,cumulative_expenditure,monthly_expenditure,actual_final_expenditure,physical_progress,financial_progress,planned_physical_progress,planned_financial_progress,delay_months,delay_days,land_acquisition_pct,delay_reason,previous_physical_progress,monthly_progress,progress_change_1_month,progress_change_3_months,progress_change_6_months,average_monthly_progress_3m,average_monthly_progress_6m,progress_acceleration,progress_trend,progress_slowdown,remaining_progress,previous_cumulative_expenditure,calculated_monthly_expenditure,expenditure_change_1_month,expenditure_change_3_months,average_monthly_spending_3m,average_monthly_spending_6m,total_spending_last_3m,total_spending_last_6m,expenditure_growth_rate,monthly_spending_trend,progress_mismatch_gap,mismatch_status,project_age_months,planned_duration_months,elapsed_duration_months,expected_delay_months,completion_date_difference_days,reporting_gap_days,progress_velocity,remaining_months
10261,Widening/Improvement to 4-Lane with Paved Shoulder from KM 38500 to Km 51246 Design Chainage 38500 to 50959 with proposed Daboka Bypass of Daboka- Parokhaowa of NH 29 on EPC under NHO-NE Package-1 (NHIDCL) (618326),Assam,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-11-01,2026-05-01,2026-05-01,2026-03-30,516.88,516.88,0.0,0.0,516.88,70.5,0.0,77.9,4.0,4,134,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,61.7,8.799999999999997,8.799999999999997,0.0,0.0,8.3,8.3,0.9999999999999928,increasing,0,29.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,stable,-70.5,High Alert,28.95277207392197,24.0,28.95277207392197,4,181,30.0,2.435,1.0472279260780288
10261,Widening/Improvement to 4-Lane with Paved Shoulder from KM 38500 to Km 51246 Design Chainage 38500 to 50959 with proposed Daboka Bypass of Daboka- Parokhaowa of NH 29 on EPC under NHO-NE Package-1 (NHIDCL) (618326),Assam,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-11-01,2026-05-01,2026-05-01,2026-04-29,516.88,516.88,0.0,0.0,516.88,78.4,0.0,87.0,4.0,5,147,0,HT power transmission line shifting in progress by state electricity distribution company.,70.5,7.900000000000006,7.900000000000006,24.500000000000007,0.0,8.16666666666667,8.16666666666667,-0.8999999999999915,decreasing,0,21.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-78.4,High Alert,29.919917864476385,24.0,29.919917864476385,5,181,30.0,2.6203280488641827,0.08008213552361398
10261,Widening/Improvement to 4-Lane with Paved Shoulder from KM 38500 to Km 51246 Design Chainage 38500 to 50959 with proposed Daboka Bypass of Daboka- Parokhaowa of NH 29 on EPC under NHO-NE Package-1 (NHIDCL) (618326),Assam,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-11-01,2026-05-01,2026-05-01,2026-05-30,516.88,516.88,0.0,0.0,516.88,85.2,0.0,95.0,4.0,5,159,0,Underground water pipeline relocation package awarded to state water board.,78.4,6.799999999999997,6.799999999999997,23.5,0.0,7.833333333333333,7.825000000000001,-1.1000000000000083,decreasing,0,14.799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-85.2,High Alert,30.95277207392197,24.0,30.95277207392197,5,181,31.0,2.7525806023616823,0.0
10261,Widening/Improvement to 4-Lane with Paved Shoulder from KM 38500 to Km 51246 Design Chainage 38500 to 50959 with proposed Daboka Bypass of Daboka- Parokhaowa of NH 29 on EPC under NHO-NE Package-1 (NHIDCL) (618326),Assam,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-11-01,2026-05-01,2026-05-01,2026-06-29,516.88,516.88,0.0,0.0,516.88,92.1,0.0,100.0,4.0,6,172,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,85.2,6.8999999999999915,6.8999999999999915,21.59999999999999,0.0,7.199999999999998,7.639999999999999,0.0999999999999943,stable,0,7.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-92.1,High Alert,31.919917864476385,24.0,31.919917864476385,6,181,30.0,2.885345770344162,0.0
10261,Widening/Improvement to 4-Lane with Paved Shoulder from KM 38500 to Km 51246 Design Chainage 38500 to 50959 with proposed Daboka Bypass of Daboka- Parokhaowa of NH 29 on EPC under NHO-NE Package-1 (NHIDCL) (618326),Assam,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-11-01,2026-05-01,2026-05-01,2026-07-31,516.88,516.88,0.0,0.0,516.88,98.0,0.0,100.0,4.0,6,185,0,HT power transmission line shifting in progress by state electricity distribution company.,92.1,5.900000000000006,5.900000000000006,19.59999999999999,44.1,6.533333333333331,7.35,-0.9999999999999858,decreasing,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-98.0,High Alert,32.98562628336756,24.0,32.98562628336756,6,181,32.0,2.9709910358565734,0.0
10261,Widening/Improvement to 4-Lane with Paved Shoulder from KM 38500 to Km 51246 Design Chainage 38500 to 50959 with proposed Daboka Bypass of Daboka- Parokhaowa of NH 29 on EPC under NHO-NE Package-1 (NHIDCL) (618326),Assam,Road Transport & Highways,NHAI,COMPLETED,2023-11-01,2025-11-01,2026-05-01,2026-05-01,2026-08-31,516.88,516.88,0.0,0.0,516.88,100.0,0.0,100.0,4.0,6,197,0,Underground water pipeline relocation package awarded to state water board.,98.0,2.0,2.0,14.799999999999995,38.3,4.933333333333333,6.383333333333333,-3.9000000000000057,decreasing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,-100.0,High Alert,33.98562628336756,24.0,33.98562628336756,6,181,31.0,2.9424203975590597,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-01-28,511.02,511.02,355.97,355.97,686.04,55.0,53.1,60.0,57.1,20,621,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,,,,0.0,0.0,0.0,0.0,,stable,0,45.0,,,355.97,,355.97,355.97,355.97,355.97,0.0,stable,-1.8999999999999984,Normal,74.8870636550308,36.0,74.8870636550308,20,1035,30.0,0.7344392651494379,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-02-28,511.02,511.02,407.74,407.74,686.04,63.0,60.8,69.2,64.8,23,693,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,55.0,8.0,8.0,0.0,0.0,8.0,8.0,,stable,0,37.0,355.97,51.76999999999998,407.74,,381.855,381.855,763.71,763.71,0.1454336039553894,stable,-2.200000000000003,Normal,75.8870636550308,36.0,75.8870636550308,23,1035,31.0,0.8301810211867846,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-03-30,511.02,511.02,465.99,465.99,686.04,72.0,69.5,79.4,73.5,25,766,0,Wildlife management plan submitted to National Board for Wildlife for review.,63.0,9.0,9.0,0.0,0.0,8.5,8.5,1.0,increasing,0,28.0,407.74,58.25,465.99,,409.9,409.9,1229.7,1229.7,0.1428606464904105,increasing,-2.5,Normal,76.95277207392198,36.0,76.95277207392198,25,1035,30.0,0.935638808837656,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-04-29,511.02,511.02,517.77,517.77,686.04,80.0,77.2,88.6,81.2,28,838,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,72.0,8.0,8.0,25.0,0.0,8.333333333333334,8.333333333333334,-1.0,decreasing,0,20.0,465.99,51.77999999999997,517.77,161.79999999999995,463.8333333333333,436.8675,1391.5,1747.47,0.1111182643404364,increasing,-2.799999999999997,Normal,77.91991786447639,36.0,77.91991786447639,28,1035,30.0,1.026695127414552,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-05-30,511.02,511.02,563.07,563.07,686.04,87.0,84.0,96.8,88.0,30,911,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,80.0,7.0,7.0,24.0,0.0,8.0,8.0,-1.0,decreasing,0,13.0,517.77,45.30000000000007,563.07,155.33000000000004,515.61,462.108,1546.83,2310.54,0.0874905846225159,stable,-3.0,Normal,78.95277207392198,36.0,78.95277207392198,30,1035,31.0,1.1019245773732118,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-06-29,511.02,511.02,608.38,608.38,686.04,94.0,90.7,100.0,94.7,32,983,0,Wildlife management plan submitted to National Board for Wildlife for review.,87.0,7.0,7.0,22.0,0.0,7.333333333333333,7.8,0.0,stable,0,6.0,563.07,45.309999999999945,608.38,142.39,563.0733333333334,486.4866666666667,1689.22,2918.92,0.0804695686149145,stable,-3.299999999999997,Normal,79.91991786447639,36.0,79.91991786447639,32,1035,30.0,1.1761773849592765,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-07-31,511.02,511.02,647.21,647.21,686.04,100.0,96.5,100.0,100.0,35,1056,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,94.0,6.0,6.0,20.0,45.0,6.666666666666667,7.5,-1.0,decreasing,0,0.0,608.38,38.83000000000004,647.21,129.44000000000003,606.22,535.0266666666666,1818.66,3210.16,0.0638252408034452,stable,-3.5,Normal,80.98562628336755,36.0,80.98562628336755,35,1035,32.0,1.2347870182555782,0.0
10265,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion (NHIDCL) (618330),Assam,Road Transport & Highways,NHAI,COMPLETED,2019-11-01,2022-11-01,2025-09-01,2025-09-01,2026-08-31,511.02,511.02,686.04,686.04,686.04,100.0,100.0,100.0,100.0,37,1128,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,100.0,0.0,0.0,13.0,37.0,4.333333333333333,6.166666666666667,-6.0,decreasing,0,0.0,647.21,38.82999999999993,686.04,122.96999999999991,647.21,581.41,1941.63,3488.46,0.0599959827567558,stable,0.0,Normal,81.98562628336755,36.0,81.98562628336755,37,1035,31.0,1.2197259999499086,0.0
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-01-28,504.76,504.76,169.43,169.43,326.54,52.3,33.6,57.3,37.6,9,272,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,,,,0.0,0.0,0.0,0.0,,stable,0,47.7,,,169.43,,169.43,169.43,169.43,169.43,0.0,stable,-18.699999999999996,Monitor,35.8870636550308,24.0,35.8870636550308,9,454,30.0,1.4573496595525548,3.1129363449691994
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-02-28,504.76,504.76,194.08,194.08,326.54,59.9,38.4,66.1,42.4,10,304,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,52.3,7.600000000000001,7.600000000000001,0.0,0.0,7.600000000000001,7.600000000000001,,stable,0,40.1,169.43,24.65000000000001,194.08,,181.755,181.755,363.51,363.51,0.1454878120757835,stable,-21.5,Warning,36.8870636550308,24.0,36.8870636550308,10,454,31.0,1.6238755288354487,2.1129363449691994
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-03-30,504.76,504.76,221.8,221.8,326.54,68.4,43.9,75.8,47.9,11,336,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,59.9,8.500000000000007,8.500000000000007,0.0,0.0,8.050000000000004,8.050000000000004,0.9000000000000057,increasing,0,31.59999999999999,194.08,27.72,221.8,,195.10333333333335,195.10333333333335,585.3100000000001,585.3100000000001,0.1428276999175597,increasing,-24.500000000000007,Warning,37.95277207392197,24.0,37.95277207392197,11,454,30.0,1.8022398961207595,1.0472279260780288
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-04-29,504.76,504.76,246.45,246.45,326.54,76.0,48.8,84.6,52.8,12,368,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,68.4,7.599999999999994,7.599999999999994,23.700000000000003,0.0,7.900000000000001,7.900000000000001,-0.9000000000000128,decreasing,0,24.0,221.8,24.649999999999977,246.45,77.01999999999998,220.77666666666667,207.94,662.33,831.76,0.1111361587015328,increasing,-27.200000000000003,Warning,38.91991786447639,24.0,38.91991786447639,12,454,30.0,1.95272765643136,0.08008213552361398
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-05-30,504.76,504.76,268.01,268.01,326.54,82.7,53.1,92.5,57.1,13,400,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,76.0,6.700000000000003,6.700000000000003,22.800000000000004,0.0,7.600000000000001,7.600000000000001,-0.8999999999999915,decreasing,0,17.299999999999997,246.45,21.56,268.01,73.92999999999998,245.42,219.954,736.26,1099.77,0.0874822479204707,stable,-29.6,Warning,39.95277207392197,24.0,39.95277207392197,13,454,31.0,2.069943979030683,0.0
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-06-29,504.76,504.76,289.58,289.58,326.54,89.3,57.3,100.0,61.3,14,431,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,82.7,6.599999999999994,6.599999999999994,20.89999999999999,0.0,6.966666666666664,7.4,-0.1000000000000085,stable,0,10.700000000000005,268.01,21.569999999999993,289.58,67.77999999999997,268.0133333333333,231.5583333333333,804.04,1389.35,0.0804820715644938,stable,-32.0,High Alert,40.91991786447639,24.0,40.91991786447639,14,454,30.0,2.182311320754717,0.0
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-07-31,504.76,504.76,308.06,308.06,326.54,95.0,61.0,100.0,65.0,15,463,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,89.3,5.700000000000003,5.700000000000003,19.0,42.7,6.333333333333333,7.116666666666667,-0.8999999999999915,decreasing,0,5.0,289.58,18.480000000000015,308.06,61.610000000000014,288.55,254.66333333333333,865.65,1527.98,0.0638165619172595,stable,-34.0,High Alert,41.98562628336756,24.0,41.98562628336756,15,454,32.0,2.262679121631535,0.0
10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6 (NHIDCL) (618334),Manipur,Road Transport & Highways,NHAI,COMPLETED,2023-02-01,2025-02-01,2026-05-01,2026-05-01,2026-08-31,504.76,504.76,326.54,326.54,326.54,100.0,64.7,100.0,68.7,16,495,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,95.0,5.0,5.0,17.299999999999997,40.1,5.766666666666666,6.683333333333334,-0.7000000000000028,decreasing,0,0.0,308.06,18.480000000000015,326.54,58.53000000000003,308.06,276.74,924.18,1660.44,0.0599883139648121,stable,-35.3,High Alert,42.98562628336756,24.0,42.98562628336756,16,454,31.0,2.3263590331518103,0.0
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-01-28,523.78,523.78,216.86,216.86,417.95,52.4,41.4,57.4,45.4,10,291,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,,,,0.0,0.0,0.0,0.0,,stable,0,47.6,,,216.86,,216.86,216.86,216.86,216.86,0.0,stable,-11.0,Monitor,28.8870636550308,17.0,28.8870636550308,10,485,30.0,1.813960762013079,4.112936344969199
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-02-28,523.78,523.78,248.4,248.4,417.95,60.0,47.4,66.2,51.4,11,325,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,52.4,7.600000000000001,7.600000000000001,0.0,0.0,7.600000000000001,7.600000000000001,,stable,0,40.0,216.86,31.539999999999992,248.4,,232.63,232.63,465.26,465.26,0.1454394540256386,stable,-12.6,Monitor,29.8870636550308,17.0,29.8870636550308,11,485,31.0,2.007557540364136,3.1129363449691994
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-03-30,523.78,523.78,283.89,283.89,417.95,68.6,54.2,76.0,58.2,12,359,0,Wildlife management plan submitted to National Board for Wildlife for review.,60.0,8.599999999999994,8.599999999999994,0.0,0.0,8.099999999999998,8.099999999999998,0.9999999999999928,increasing,0,31.40000000000001,248.4,35.48999999999998,283.89,,249.71666666666667,249.71666666666667,749.15,749.15,0.1428743961352656,increasing,-14.399999999999991,Monitor,30.95277207392197,17.0,30.95277207392197,12,485,30.0,2.216279686878068,2.047227926078029
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-04-29,523.78,523.78,315.43,315.43,417.95,76.2,60.2,84.8,64.2,13,393,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,68.6,7.600000000000008,7.600000000000008,23.800000000000004,0.0,7.9333333333333345,7.9333333333333345,-0.9999999999999858,decreasing,0,23.799999999999997,283.89,31.54000000000002,315.43,98.57,282.5733333333333,266.145,847.72,1064.58,0.1110993694740921,increasing,-16.0,Monitor,31.919917864476385,17.0,31.919917864476385,13,485,30.0,2.38722418784175,1.080082135523614
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-05-30,523.78,523.78,343.03,343.03,417.95,82.9,65.5,92.7,69.5,14,427,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,76.2,6.700000000000003,6.700000000000003,22.90000000000001,0.0,7.633333333333336,7.625000000000002,-0.9000000000000057,decreasing,0,17.099999999999994,315.43,27.59999999999997,343.03,94.62999999999997,314.1166666666666,281.522,942.35,1407.61,0.0874996037155627,stable,-17.400000000000006,Monitor,32.95277207392197,17.0,32.95277207392197,14,485,31.0,2.5157215852442674,0.047227926078028726
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-06-29,523.78,523.78,370.63,370.63,417.95,89.6,70.8,100.0,74.8,15,461,0,Wildlife management plan submitted to National Board for Wildlife for review.,82.9,6.699999999999989,6.699999999999989,21.0,0.0,7.0,7.44,-1.4210854715202004e-14,stable,0,10.400000000000006,343.03,27.600000000000023,370.63,86.74000000000001,343.03,296.37333333333333,1029.09,1778.24,0.0804594350348366,stable,-18.799999999999997,Monitor,33.91991786447639,17.0,33.91991786447639,15,485,30.0,2.6415158302560684,0.0
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-07-31,523.78,523.78,394.29,394.29,417.95,95.3,75.3,100.0,79.3,16,495,0,Stage-II forest diversion clearance awaited from State Forest Department for 14.5 Ha stretch.,89.6,5.700000000000003,5.700000000000003,19.09999999999999,42.9,6.3666666666666645,7.1499999999999995,-0.9999999999999858,decreasing,0,4.700000000000003,370.63,23.660000000000025,394.29,78.86000000000001,369.3166666666666,325.945,1107.9499999999998,1955.67,0.0638372500876886,stable,-20.0,Monitor,34.98562628336756,17.0,34.98562628336756,16,485,32.0,2.72397581875807,0.0
10270,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2 Keifang- Tuivai Pkg-2 (NHIDCL) (618341),Mizoram,Road Transport & Highways,NHAI,COMPLETED,2023-09-01,2025-02-01,2026-06-01,2026-06-01,2026-08-31,523.78,523.78,417.95,417.95,417.95,100.0,79.8,100.0,83.8,17,529,0,Tree felling completed in non-forest zone; compensatory afforestation deposit certified.,95.3,4.700000000000003,4.700000000000003,17.099999999999994,40.0,5.699999999999998,6.666666666666667,-1.0,decreasing,0,0.0,394.29,23.659999999999968,417.95,74.92000000000002,394.29,354.2033333333333,1182.87,2125.22,0.0600065941312231,stable,-20.200000000000003,Warning,35.98562628336756,17.0,35.98562628336756,17,485,31.0,2.7788873038516404,0.0
10277,Widening/Improvement to 4-Lane with Paved Shoulder from km 55000 Nagabang Gamsuk to km 82514 Oyan in the State of Assam and Arunachal Pradesh on EPC mode under Bharatmala Pariyojna of Length 27.514 Km Package-3 (NHIDCL) (618359),"Multi-States (Arunachal Pradesh, Assam)",Road Transport & Highways,NHAI,COMPLETED,2024-09-01,2027-03-01,2027-03-01,2027-03-01,2026-01-28,665.47,665.47,162.42,162.42,313.02,53.2,24.4,58.2,28.4,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,,,,0.0,0.0,0.0,0.0,,stable,0,46.8,,,162.42,,162.42,162.42,162.42,162.42,0.0,stable,-28.800000000000004,Warning,16.8870636550308,30.0,16.8870636550308,0,0,30.0,3.15034046692607,13.1129363449692
